,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
13,14,-7.882700894633352,1.809197376267946e-05,0,6.0954112648836656e-05,21,162.0,410,81,90,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0018767731184807302
14,15,-7.8827188524798695,1.795784651736909e-05,0,4.2996266131467564e-05,23,175.0,443,81,90,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0018767829375291292
15,16,-7.882735244979698,1.639249982865465e-05,0,2.6603766302812915e-05,85,188.0,476,81,95,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.17386800518865878
16,17,-7.882740927373307,5.682393608985592e-06,0,2.0921372693827323e-05,47,201.0,509,81,95,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0011623223582774736
17,18,-7.882744687398494,3.760025187204974e-06,0,1.716134750662235e-05,48,214.0,542,81,105,"d_q_exc_[0, 3]_[1, 10]","[[0, 3], [1, 10]]",0.2508772946968136
18,19,-7.882748345022067,3.657623572905777e-06,0,1.3503723933716572e-05,49,227.0,575,88,105,"d_q_exc_[0, 11]_[1, 2]","[[0, 11], [1, 2]]",-0.25672209659198936
19,20,-7.882750711950872,2.366928804953261e-06,0,1.113679512876331e-05,52,240.0,608,99,115,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.0010841904896424124
20,21,-7.882753079941331,2.3679904588291834e-06,0,8.768804669934127e-06,50,253.0,641,99,115,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.0010372567909684408
21,22,-7.882755226859264,2.1469179332100907e-06,0,6.621886736724036e-06,62,266.0,674,99,115,"d_q_exc_[1, 4]_[2, 11]","[[1, 4], [2, 11]]",0.014630092973224118
22,23,-7.88275745544849,2.2285892260498485e-06,0,4.393297510674188e-06,104,279.0,707,110,121,"d_q_exc_[0, 5]_[3, 10]","[[0, 5], [3, 10]]",0.023241423806367793
23,24,-7.882758090430895,6.349824044349361e-07,0,3.7583151062392517e-06,67,282.0,714,110,125,s_q_exc_3_11,"[[3], [11]]",-0.001155133910801388
24,25,-7.882758665259572,5.748286771023459e-07,0,3.183486429136906e-06,67,295.0,747,110,125,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",0.007721239634093665
25,26,-7.882759084087479,4.188279074668344e-07,0,2.7646585216700714e-06,62,308.0,780,110,125,"d_q_exc_[1, 10]_[4, 5]","[[1, 10], [4, 5]]",-0.013204199801999567
26,27,-7.88275946944224,3.8535476054590845e-07,0,2.379303761124163e-06,79,321.0,813,121,125,"d_q_exc_[0, 11]_[4, 5]","[[0, 11], [4, 5]]",0.012104316030039124
27,28,-7.882759841872712,3.7243047223967096e-07,0,2.006873288884492e-06,80,334.0,846,132,132,"d_q_exc_[0, 5]_[1, 2]","[[0, 5], [1, 2]]",-0.08864649431433863
28,29,-7.882760253581765,4.117090526278844e-07,0,1.5951642362566076e-06,68,347.0,879,132,135,"d_q_exc_[1, 4]_[2, 5]","[[1, 4], [2, 5]]",0.007118831921768262
29,30,-7.882760543442455,2.898606901169387e-07,0,1.305303546139669e-06,100,350.0,886,135,136,s_q_exc_0_2,"[[0], [2]]",-0.003127416343033947
30,31,-7.882760782858867,2.394164120289588e-07,0,1.0658871341107101e-06,87,363.0,919,146,147,"d_q_exc_[0, 10]_[1, 11]","[[0, 10], [1, 11]]",3.141580059794865
31,32,-7.882761036205941,2.5334707398627643e-07,0,8.125400601244337e-07,93,376.0,952,157,158,"d_q_exc_[0, 5]_[4, 11]","[[0, 5], [4, 11]]",0.005269261024840478
32,33,-7.882761309156204,2.72950263280336e-07,0,5.395897968440977e-07,103,389.0,985,168,169,"d_q_exc_[0, 5]_[2, 3]","[[0, 5], [2, 3]]",-0.005669490226071247
33,34,-7.882761404017668,9.486146357318148e-08,0,4.447283332709162e-07,103,402.0,1018,168,169,"d_q_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",-0.00016898855624520285
34,35,-7.882761531069341,1.2705167318216581e-07,0,3.176766600887504e-07,157,415.0,1051,179,180,"d_q_exc_[0, 10]_[2, 4]","[[0, 10], [2, 4]]",0.009954032782872331
35,36,-7.882761597357655,6.628831439314808e-08,0,2.513883456956023e-07,106,428.0,1084,190,191,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.00011879643041139087
36,37,-7.882761661437181,6.407952568565634e-08,0,1.8730882000994598e-07,112,441.0,1117,201,202,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",0.0014309714529934302
37,38,-7.882761682350012,2.0912831466546322e-08,0,1.6639598854339965e-07,133,454.0,1150,212,213,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",0.00019501917744773058
38,39,-7.882761704831419,2.2481406958263506e-08,0,1.4391458158513615e-07,59,467.0,1183,223,224,"d_q_exc_[0, 1]_[3, 4]","[[0, 1], [3, 4]]",0.0009318865080823475
39,40,-7.882761717308926,1.2477507027597312e-08,0,1.3143707455753884e-07,81,480.0,1216,234,235,"d_q_exc_[0, 1]_[4, 11]","[[0, 1], [4, 11]]",-0.00012008045346943891
40,41,-7.8827617265049215,9.195995076538566e-09,0,1.2224107948100027e-07,95,493.0,1249,234,235,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",-0.00010694531493379347
41,42,-7.882761733545631,7.0407093488711325e-09,0,1.1520037013212914e-07,122,506.0,1282,245,246,"d_q_exc_[0, 5]_[3, 4]","[[0, 5], [3, 4]]",-0.0015944174538443595
42,43,-7.8827617386898785,5.144247694488513e-09,0,1.1005612243764062e-07,43,519.0,1315,256,257,"d_q_exc_[0, 1]_[2, 5]","[[0, 1], [2, 5]]",-0.0002024975734655566
43,44,-7.882761752794985,1.4105106416195667e-08,0,9.595101602144496e-08,136,532.0,1348,267,268,"d_q_exc_[0, 3]_[2, 11]","[[0, 3], [2, 11]]",-0.021874748955110216
44,45,-7.882761797209477,4.441449164005462e-08,0,5.1536524381390336e-08,148,545.0,1381,278,279,"d_q_exc_[0, 3]_[2, 5]","[[0, 3], [2, 5]]",0.011501583507080259
45,46,-7.8827617999936255,2.7841489114166507e-09,0,4.8752375469973686e-08,147,558.0,1414,278,279,"d_q_exc_[1, 4]_[5, 10]","[[1, 4], [5, 10]]",0.0006076796550666637
46,47,-7.882761801274978,1.2813528016408782e-09,0,4.747102266833281e-08,59,571.0,1447,289,290,"d_q_exc_[0, 3]_[1, 4]","[[0, 3], [1, 4]]",0.003700521343883019
47,48,-7.882761813616203,1.2341224930878525e-08,0,3.512979773745428e-08,147,584.0,1480,289,290,"d_q_exc_[2, 5]_[6, 7]","[[2, 5], [6, 7]]",-0.01495198592171171
48,49,-7.882761823634099,1.0017895846203828e-08,0,2.5111901891250454e-08,148,597.0,1513,289,290,"d_q_exc_[2, 5]_[8, 9]","[[2, 5], [8, 9]]",-0.014962318253619362
49,50,-7.8827618296875155,6.053416434781411e-09,0,1.9058485456469043e-08,155,600.0,1520,289,290,s_q_exc_1_5,"[[1], [5]]",7.332157587681024e-05
50,51,-7.882761839318671,9.631155428735383e-09,0,9.42733002773366e-09,148,613.0,1553,300,301,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.001812159610801117
51,52,-7.882761840474911,1.1562404367282397e-09,0,8.27108959100542e-09,141,626.0,1586,300,301,"d_q_exc_[1, 2]_[3, 10]","[[1, 2], [3, 10]]",0.0006192770225249411
52,53,-7.88276184070566,2.3074875343809254e-10,0,8.040340837567328e-09,191,639.0,1619,311,312,"d_q_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",2.9820632217035297e-05
53,54,-7.882761843542993,2.837333035188294e-09,0,5.203007802379034e-09,174,652.0,1652,311,312,"d_q_exc_[1, 10]_[4, 11]","[[1, 10], [4, 11]]",-0.01885238397539767
54,55,-7.8827618457370425,2.1940493866168254e-09,0,3.0089584157622085e-09,180,665.0,1685,322,323,"d_q_exc_[0, 11]_[5, 10]","[[0, 11], [5, 10]]",-0.01691183939138272
55,56,-7.882761845737289,2.469136006766348e-13,0,3.008711502161532e-09,34,678.0,1718,322,323,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",1.988434208140821e-05
