,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
12,12,-7.860555380167481,2.3715758265652198e-05,0.0005323922436195616,19,696.0,802,200,116,"spin_d_f_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0035828504757472574
13,13,-7.860578768713632,2.3388546150471257e-05,0.0005090036974690904,22,744.0,874,200,132,"spin_d_f_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.0035830250535519668
14,14,-7.860598719674035,1.9950960402859153e-05,0.0004890527370662312,23,824.0,946,232,132,"spin_d_f_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.0035937794030558284
15,15,-7.860618385133042,1.9665459007001118e-05,0.0004693872780592301,27,904.0,1018,264,132,"spin_d_f_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.003597727109415886
16,16,-7.860720929754707,0.000102544621665146,0.0003668426563940841,59,936.0,1028,268,132,spin_s_f_exc_10_2,"[[2], [10]]",0.01064846527390352
17,17,-7.861011080272124,0.00029015051741687614,7.669213897720795e-05,28,944.0,1038,272,136,spin_s_f_exc_4_2,"[[2], [4]]",-0.05775374472285197
18,18,-7.861018376530817,7.2962586932234785e-06,6.939588028398447e-05,25,1088.0,1110,272,148,"spin_d_f_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",-0.008747012212583071
19,19,-7.861025013826617,6.637295800082654e-06,6.275858448390181e-05,121,1232.0,1182,304,152,"spin_d_f_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",-0.00804160646788684
20,20,-7.861030170311562,5.156484944812689e-06,5.7602099539089124e-05,62,1344.0,1254,324,164,"spin_d_f_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",0.0015938279578148126
21,21,-7.861035267403457,5.097091895223116e-06,5.250500764386601e-05,182,1520.0,1326,356,168,"spin_d_f_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",0.0015986893460489832
22,22,-7.86106310508084,2.7837677382791526e-05,2.4667330261074483e-05,68,1552.0,1336,360,168,spin_s_f_exc_11_3,"[[3], [11]]",0.010710381340348536
23,23,-7.861063978944355,8.738635148830554e-07,2.3793466746191427e-05,98,1696.0,1408,368,168,"spin_d_f_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",-0.0006548108406994538
24,24,-7.861064815716584,8.36772229284577e-07,2.295669451690685e-05,61,1808.0,1480,400,168,"spin_d_f_exc_[0, 1]_[4, 11]","[[0, 1], [4, 11]]",0.0006488863573720183
25,25,-7.861066170504904,1.3547883197517763e-06,2.1601906197155074e-05,184,1848.0,1490,408,168,spin_s_f_exc_10_0,"[[0], [10]]",0.0007360422325740587
26,26,-7.861067507185625,1.3366807216641519e-06,2.0265225475490922e-05,33,1888.0,1500,416,168,spin_s_f_exc_11_1,"[[1], [11]]",0.0007510936599631716
27,27,-7.861068061563239,5.543776140370937e-07,1.971084786145383e-05,125,1968.0,1572,428,184,"spin_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.00044426602463682797
28,28,-7.861068612471087,5.50907847340909e-07,1.915994001411292e-05,80,2016.0,1644,444,204,"spin_d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.00044435925427873453
29,29,-7.861072382847063,3.770375975875595e-06,1.5389564038237324e-05,38,2160.0,1716,472,204,"spin_d_f_exc_[0, 11]_[7, 6]","[[0, 11], [7, 6]]",0.008894798624644392
30,30,-7.86107610834055,3.725493487038989e-06,1.1664070551198336e-05,164,2304.0,1788,504,220,"spin_d_f_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",0.008891332945848134
31,31,-7.861076240557877,1.3221732775292594e-07,1.153185322344541e-05,45,2448.0,1860,536,228,"spin_d_f_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",-0.00027536610481546775
32,32,-7.861079843434864,3.6028769869744792e-06,7.92897623647093e-06,94,2624.0,1932,568,252,"spin_d_f_exc_[1, 10]_[7, 6]","[[1, 10], [7, 6]]",-0.008934155652863244
33,33,-7.861079970810192,1.273753280628398e-07,7.80160090840809e-06,34,2768.0,2004,600,252,"spin_d_f_exc_[1, 3]_[5, 11]","[[1, 3], [5, 11]]",-0.0002733079603106097
34,34,-7.861083536187375,3.5653771828236813e-06,4.236223725584409e-06,117,2944.0,2076,632,276,"spin_d_f_exc_[1, 10]_[9, 8]","[[1, 10], [9, 8]]",-0.008969909087735178
35,35,-7.86108529083033,1.754642954487906e-06,2.4815807710965032e-06,91,3088.0,2148,664,276,"spin_d_f_exc_[0, 11]_[5, 4]","[[0, 11], [5, 4]]",0.011196896840193152
36,36,-7.861085376200636,8.537030637967291e-08,2.3962104647168303e-06,127,3104.0,2158,672,276,spin_s_f_exc_4_0,"[[0], [4]]",0.00021452316033245244
37,37,-7.861087102279225,1.726078588504265e-06,6.701318762125652e-07,58,3280.0,2230,704,300,"spin_d_f_exc_[1, 10]_[5, 4]","[[1, 10], [5, 4]]",-0.011397743766326478
38,38,-7.861087197549998,9.527077349247293e-08,5.748611027200923e-07,81,3296.0,2240,712,300,spin_s_f_exc_5_1,"[[1], [5]]",0.00023203860476655143
39,39,-7.86108723619906,3.864906172879046e-08,5.362120409913018e-07,114,3344.0,2312,744,300,"spin_d_f_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",-0.00017787579481955002
40,40,-7.861087274411738,3.821267835490971e-08,4.979993626363921e-07,34,3424.0,2384,776,300,"spin_d_f_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",0.000175161213606469
41,41,-7.861087424431342,1.500196038506374e-07,3.479797587857547e-07,84,3504.0,2456,808,300,"spin_d_f_exc_[0, 1]_[3, 4]","[[0, 1], [3, 4]]",0.04693758210350543
42,42,-7.861087575262899,1.5083155702200202e-07,1.971482017637527e-07,37,3552.0,2528,808,300,"spin_d_f_exc_[0, 1]_[2, 5]","[[0, 1], [2, 5]]",-0.057295818775125545
43,43,-7.861087604901843,2.9638943743748314e-08,1.6750925802000438e-07,109,3728.0,2600,840,324,"spin_d_f_exc_[1, 4]_[5, 10]","[[1, 4], [5, 10]]",-0.001038343329929164
44,44,-7.861087631384135,2.648229191493101e-08,1.4102696610507337e-07,74,3872.0,2672,872,324,"spin_d_f_exc_[0, 5]_[4, 11]","[[0, 5], [4, 11]]",-0.000993409727728416
45,45,-7.861087650165745,1.8781610044982244e-08,1.2224535606009113e-07,80,4016.0,2744,872,328,"spin_d_f_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",-0.0006217288396986308
46,46,-7.86108766726066,1.709491570522914e-08,1.0515044035486198e-07,101,4192.0,2816,904,348,"spin_d_f_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.0005916431517749625
47,47,-7.861087694031136,2.6770475614057432e-08,7.837996474080455e-08,102,4240.0,2888,936,360,"spin_d_f_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.0030005531236255542
48,48,-7.861087710019284,1.5988147694656618e-08,6.239181704614793e-08,118,4384.0,2960,968,376,"spin_d_f_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.006996690876277129
49,49,-7.8610877244215684,1.4402284698178391e-08,4.7989532347969543e-08,150,4528.0,3032,1000,376,"spin_d_f_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.006295557234572453
50,50,-7.861087736798116,1.2376547786629999e-08,3.5612984561339545e-08,141,4576.0,3104,1016,396,"spin_d_f_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.002402884123582896
51,51,-7.86108775128103,1.4482913535118769e-08,2.1130071026220776e-08,182,4656.0,3176,1048,396,"spin_d_f_exc_[0, 1]_[3, 4]","[[0, 1], [3, 4]]",-0.048382694558320116
52,52,-7.861087764768002,1.3486972427756427e-08,7.643098598464348e-09,194,4704.0,3248,1048,408,"spin_d_f_exc_[0, 1]_[2, 5]","[[0, 1], [2, 5]]",0.05872805391645336
53,53,-7.861087764878454,1.1045209191706817e-10,7.53264650654728e-09,136,4816.0,3320,1080,424,"spin_d_f_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.004064720837817466
54,54,-7.861087765234356,3.559019745580372e-10,7.176744531989243e-09,213,4928.0,3392,1112,440,"spin_d_f_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.004007022177261146
55,55,-7.86108776556473,3.303739504190162e-10,6.846370581570227e-09,234,5008.0,3464,1144,440,"spin_d_f_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",0.003718507384877055
56,56,-7.861087768292669,2.727938763769089e-09,4.118431817801138e-09,260,5088.0,3536,1176,440,"spin_d_f_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",0.0037239122950630792
57,57,-7.861087770115142,1.8224728393079204e-09,2.2959589784932177e-09,189,5168.0,3608,1208,456,"spin_d_f_exc_[0, 11]_[10, 5]","[[0, 11], [10, 5]]",-0.009658415015943575
58,58,-7.8610877720919845,1.9768426895439006e-09,3.191162889493171e-10,218,5280.0,3680,1240,456,"spin_d_f_exc_[1, 10]_[4, 11]","[[1, 10], [4, 11]]",0.010108029492421355
59,59,-7.861087772146225,5.424016791266695e-11,2.6487612103665015e-10,215,5328.0,3752,1256,456,"spin_d_f_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",0.0018128942657125637
